domain,div,a,img,span,ul,li
anninnprog.info,277.0,237.0,85.0,65.0,2.0,29.0
tochigikannkou.jp,399.0,426.0,101.0,238.0,5.0,29.0
tochigikannkou.jp,419.0,426.0,101.0,238.0,5.0,29.0
tochigikannkou.jp,419.0,426.0,101.0,238.0,5.0,29.0
fanpop.com,1260.0,264.0,155.0,34.0,4.0,29.0
yochi-orange.com,390.0,140.0,263.0,194.0,5.0,29.0
umasannideatta.com,444.0,200.0,263.0,814.0,6.0,29.0
heartfelt-flowers.com,227.0,76.0,39.0,27.0,4.0,29.0
heartfelt-flowers.com,227.0,76.0,39.0,27.0,4.0,29.0
super-naoko.com,200.0,74.0,41.0,339.0,5.0,29.0
hiltonwifi.com,317.0,63.0,43.0,243.0,5.0,29.0
cherry0704.com,66.0,76.0,45.0,23.0,4.0,29.0
kanopom.com,98.0,119.0,49.0,19.0,4.0,29.0
bizspa.jp,169.0,77.0,49.0,47.0,4.0,29.0
kanopom.com,98.0,119.0,49.0,19.0,4.0,29.0
guruppa.jp,268.0,86.0,55.0,18.0,5.0,29.0
teatime4you.com,67.0,83.0,55.0,20.0,5.0,29.0
honobiko.com,381.0,106.0,61.0,136.0,5.0,29.0
seikathuhogomanabou.com,354.0,198.0,90.0,382.0,5.0,29.0
konest.com,288.0,253.0,173.0,240.0,4.0,29.0
universal-press.jp,543.0,114.0,115.0,226.0,6.0,29.0
gamers-high.com,6.0,34.0,0.0,0.0,3.0,30.0
chintaikanrishi-siken.com,29.0,60.0,7.0,9.0,4.0,30.0
driversnavi.com,74.0,50.0,8.0,53.0,6.0,30.0
hellowork.careers,34.0,18.0,9.0,6.0,5.0,30.0
iiofuro.com,49.0,104.0,10.0,11.0,5.0,30.0
ezyzip.com,108.0,67.0,10.0,5.0,5.0,30.0
xn--100-ck4be9g8b2d2jxd8d.jp,32.0,37.0,11.0,18.0,2.0,30.0
interest-in.com,114.0,55.0,11.0,35.0,2.0,30.0
homenews11.com,176.0,77.0,11.0,21.0,3.0,30.0
pandastall.com,222.0,87.0,12.0,20.0,3.0,30.0
40-semiretire.com,68.0,44.0,12.0,82.0,4.0,30.0
leberan.jp,38.0,42.0,12.0,43.0,5.0,30.0
leberan.jp,43.0,42.0,12.0,43.0,5.0,30.0
leberan.jp,43.0,42.0,12.0,43.0,5.0,30.0
komayume.net,97.0,50.0,13.0,27.0,3.0,30.0
kei-siroikumo.com,69.0,46.0,13.0,85.0,4.0,30.0
kei-siroikumo.com,69.0,46.0,13.0,85.0,4.0,30.0
snobotech.com,31.0,64.0,14.0,11.0,5.0,30.0
zinsei-hack.com,63.0,45.0,14.0,52.0,6.0,30.0
mayotano.club,117.0,55.0,15.0,81.0,3.0,30.0
oretanyamabokori.com,179.0,55.0,15.0,82.0,3.0,30.0
ataerublg.com,39.0,42.0,15.0,2.0,4.0,30.0
sabage-dojo.com,43.0,241.0,16.0,29.0,4.0,30.0
sabage-dojo.com,52.0,241.0,16.0,29.0,4.0,30.0
sabage-dojo.com,52.0,241.0,16.0,29.0,4.0,30.0
mie-eetoko.com,73.0,49.0,16.0,6.0,4.0,30.0
jitenon.jp,81.0,43.0,16.0,27.0,5.0,30.0
konkatsu-deai.com,46.0,91.0,17.0,74.0,5.0,30.0
viralhighway.com,100.0,96.0,17.0,36.0,5.0,30.0
kankokudoramaarasuji.com,103.0,90.0,19.0,39.0,4.0,30.0
mimimumu.net,87.0,60.0,20.0,29.0,4.0,30.0
tokugeki.jp,89.0,46.0,20.0,83.0,6.0,30.0
jinnseinopi-ku.xyz,88.0,99.0,21.0,55.0,4.0,30.0
samurai-trader.net,97.0,44.0,21.0,91.0,4.0,30.0
momenttech.tokyo,82.0,80.0,22.0,49.0,5.0,30.0
uranaino.net,109.0,119.0,23.0,126.0,5.0,30.0
plus-medi.com,98.0,32.0,23.0,21.0,6.0,30.0
osaka1shop2channel.jp,147.0,101.0,24.0,15.0,2.0,30.0
meganelog.jp,49.0,53.0,24.0,0.0,5.0,30.0
tabetemoraitai-ryouriha-arunodesuga.com,75.0,31.0,24.0,33.0,5.0,30.0
3-ta.com,92.0,63.0,25.0,57.0,5.0,30.0
newzshort.com,133.0,78.0,25.0,88.0,6.0,30.0
styleddecoration.com,51.0,39.0,26.0,29.0,3.0,30.0
styleddecoration.com,51.0,39.0,26.0,29.0,3.0,30.0
politicsenter.com,82.0,91.0,26.0,20.0,5.0,30.0
nextbland.com,114.0,100.0,26.0,37.0,5.0,30.0
takahirosuzuki.com,42.0,59.0,27.0,86.0,4.0,30.0
techwatch.jp,76.0,64.0,27.0,16.0,5.0,30.0
aoimori-norin.jp,85.0,32.0,27.0,19.0,6.0,30.0
gomoku2021.com,160.0,68.0,28.0,83.0,4.0,30.0
iihitorenai.com,74.0,66.0,32.0,36.0,3.0,30.0
spark-ginger.jp,158.0,62.0,34.0,95.0,5.0,30.0
viral-community.com,40.0,75.0,40.0,1.0,3.0,30.0
syosaism.com,208.0,73.0,46.0,294.0,6.0,30.0
pet-dictionary.net,123.0,100.0,48.0,23.0,5.0,30.0
harina-famcamp.com,159.0,58.0,50.0,77.0,6.0,30.0
piro-shiki.com,124.0,106.0,54.0,38.0,5.0,30.0
norknowntolife.com,202.0,75.0,80.0,297.0,6.0,30.0
aohiro-blog.com,407.0,129.0,88.0,345.0,6.0,30.0
aohiro-blog.com,411.0,129.0,88.0,345.0,6.0,30.0
hairinfo.jp,134.0,221.0,92.0,37.0,5.0,30.0
kri-open-inv.jp,438.0,135.0,96.0,93.0,6.0,30.0
tispycat.com,236.0,78.0,104.0,338.0,5.0,30.0
femoi.io,152.0,160.0,116.0,107.0,5.0,30.0
happytrend0926.com,68.0,34.0,1.0,25.0,5.0,30.0
s-projects.net,15.0,22.0,1.0,1.0,5.0,30.0
tandem819.com,1170.0,257.0,249.0,959.0,4.0,30.0
zeyo.jp,219.0,140.0,69.0,300.0,4.0,30.0
zeyo.jp,223.0,140.0,69.0,300.0,4.0,30.0
zeyo.jp,223.0,140.0,69.0,299.0,4.0,30.0
showra93.com,305.0,110.0,73.0,162.0,4.0,30.0
sutema.net,293.0,172.0,73.0,299.0,5.0,30.0
outlet-mall.jp,567.0,176.0,251.0,100.0,4.0,30.0
agousa.com,108.0,177.0,33.0,187.0,4.0,30.0
akkinews.net,102.0,122.0,33.0,72.0,5.0,30.0
sulog.net,88.0,91.0,33.0,53.0,5.0,30.0
daigaku-research.com,37.0,50.0,35.0,52.0,5.0,30.0
tap-biz.jp,112.0,52.0,37.0,6.0,5.0,30.0
spism.net,101.0,33.0,37.0,24.0,5.0,30.0
itoshima-guesthouse.com,109.0,81.0,39.0,50.0,5.0,30.0
funaduri.jp,75.0,116.0,41.0,48.0,3.0,30.0
jitapai.com,119.0,123.0,41.0,128.0,5.0,30.0
jitapai.com,120.0,123.0,41.0,128.0,5.0,30.0
ouenpapa.com,221.0,139.0,47.0,296.0,4.0,30.0
it-tenshoku.org,234.0,100.0,47.0,34.0,6.0,30.0
it-tenshoku.org,237.0,100.0,47.0,34.0,6.0,30.0
newsgainer.com,331.0,126.0,53.0,62.0,5.0,30.0
daita.blog,187.0,92.0,53.0,123.0,6.0,30.0
daita.blog,188.0,92.0,53.0,123.0,6.0,30.0
dramasnote.com,274.0,84.0,55.0,121.0,5.0,30.0
aragusuku.site,366.0,170.0,70.0,298.0,6.0,30.0
aragusuku.site,366.0,170.0,70.0,301.0,6.0,30.0
mybabise.com,59.0,72.0,82.0,150.0,5.0,30.0
mybabise.com,67.0,72.0,82.0,150.0,5.0,30.0
mybabise.com,67.0,72.0,82.0,150.0,5.0,30.0
izu-nushi.com,124.0,111.0,102.0,6.0,6.0,30.0
ren-ai.jp,191.0,120.0,126.0,66.0,4.0,30.0
ichinomiyan.com,17.0,67.0,2.0,0.0,3.0,31.0
sarkariresult10th.com,358.0,165.0,2.0,181.0,5.0,31.0
sarkariresult10th.com,362.0,165.0,2.0,181.0,5.0,31.0
sarkariresult10th.com,362.0,165.0,2.0,181.0,5.0,31.0
pc-hikkoshi.com,57.0,36.0,3.0,5.0,6.0,31.0
map-mania.com,87.0,100.0,4.0,113.0,4.0,31.0
sokoneichi.info,101.0,134.0,4.0,37.0,6.0,31.0
sokoneichi.info,107.0,135.0,4.0,37.0,6.0,31.0
yogaroom.jp,186.0,80.0,8.0,60.0,5.0,31.0
i-amabile.com,81.0,248.0,8.0,5.0,5.0,31.0
yogaroom.jp,186.0,80.0,8.0,60.0,5.0,31.0
sekirara-nenkinseikathu.com,42.0,43.0,10.0,48.0,3.0,31.0
natsuyasumi.fun,113.0,55.0,10.0,45.0,4.0,31.0
buffalo66-2021.com,76.0,45.0,11.0,82.0,5.0,31.0
pote10.com,69.0,98.0,11.0,51.0,5.0,31.0
buffalo66-2021.com,76.0,45.0,11.0,82.0,5.0,31.0
realizacezahrad.info,112.0,51.0,11.0,53.0,6.0,31.0
photochoice.jp,57.0,30.0,12.0,18.0,5.0,31.0
photochoice.jp,55.0,30.0,12.0,18.0,5.0,31.0
tsukuneme.com,28.0,56.0,13.0,14.0,3.0,31.0
intelivia.jp,31.0,59.0,13.0,7.0,5.0,31.0
zinsei-hack.com,66.0,46.0,14.0,52.0,6.0,31.0
xn--nck3dtbxb7a0408dvwxa.jp,36.0,51.0,16.0,17.0,5.0,31.0
xn--nck3dtbxb7a0408dvwxa.jp,36.0,51.0,16.0,17.0,5.0,31.0
namamono-moratorium.com,71.0,88.0,16.0,82.0,5.0,31.0
xn--nck3dtbxb7a0408dvwxa.jp,36.0,51.0,16.0,17.0,5.0,31.0
naniwoossharuusagisan.com,84.0,39.0,18.0,29.0,4.0,31.0
senju-life.com,112.0,90.0,18.0,67.0,5.0,31.0
yondemite.net,81.0,65.0,19.0,34.0,4.0,31.0
hibino-cinema.com,61.0,93.0,19.0,65.0,4.0,31.0
bike-norouze.com,110.0,54.0,19.0,101.0,5.0,31.0
ti-j.org,68.0,43.0,20.0,101.0,3.0,31.0
iscle.com,42.0,38.0,20.0,1.0,3.0,31.0
xn--zcka7aza6gyb9jd.net,48.0,89.0,20.0,35.0,4.0,31.0
xn--zcka7aza6gyb9jd.net,48.0,89.0,20.0,35.0,4.0,31.0
digital-illust.com,75.0,68.0,20.0,19.0,5.0,31.0
plant-gift.jp,97.0,82.0,20.0,26.0,5.0,31.0
baisen-lc1a.jp,137.0,59.0,21.0,73.0,4.0,31.0
seimaru.net,44.0,57.0,21.0,21.0,4.0,31.0
webrtcconference.jp,42.0,51.0,21.0,2.0,5.0,31.0
webrtcconference.jp,46.0,51.0,21.0,2.0,5.0,31.0
snoopy-info0810.com,70.0,118.0,21.0,5.0,5.0,31.0
nakano-ipc.jp,65.0,45.0,23.0,81.0,4.0,31.0
day-voyage.com,65.0,67.0,23.0,36.0,4.0,31.0
koyasanchi.com,52.0,51.0,23.0,21.0,6.0,31.0
maruse.net,112.0,56.0,24.0,29.0,5.0,31.0
gew.co.jp,190.0,24.0,26.0,0.0,2.0,31.0
takaneko.info,70.0,74.0,27.0,25.0,4.0,31.0
takaneko.info,70.0,74.0,27.0,25.0,4.0,31.0
aoimori-norin.jp,89.0,33.0,27.0,19.0,6.0,31.0
web-greenbelt.jp,90.0,110.0,28.0,29.0,5.0,31.0
dq10beginner-media.com,44.0,107.0,28.0,23.0,5.0,31.0
hakonankit-fd.com,66.0,89.0,29.0,84.0,5.0,31.0
miraie.me,109.0,30.0,30.0,26.0,5.0,31.0
xn--l8j3a5a7azq.com,58.0,101.0,30.0,27.0,5.0,31.0
rin9-lin-m1104.com,177.0,77.0,30.0,175.0,6.0,31.0
rin9-lin-m1104.com,180.0,81.0,30.0,175.0,6.0,31.0
cartoontalking.com,61.0,45.0,31.0,34.0,3.0,31.0
cartoontalking.com,61.0,45.0,31.0,34.0,3.0,31.0
yattsuke.work,62.0,83.0,31.0,86.0,5.0,31.0
newcar-magazine.com,59.0,83.0,32.0,121.0,3.0,31.0
umiwave.work,43.0,51.0,32.0,12.0,5.0,31.0
10shoku-sos.com,107.0,173.0,36.0,32.0,5.0,31.0
kyube01.com,157.0,69.0,36.0,112.0,5.0,31.0
elbaz01.com,120.0,131.0,36.0,43.0,5.0,31.0
nanani-tabi.com,125.0,91.0,36.0,10.0,5.0,31.0
boku-tabi.com,266.0,72.0,36.0,126.0,6.0,31.0
purachina1005.blog,185.0,86.0,40.0,116.0,4.0,31.0
yosshi7777.com,53.0,112.0,40.0,100.0,6.0,31.0
shinkansen-travel.info,48.0,58.0,42.0,76.0,3.0,31.0
jinclude.com,24.0,105.0,44.0,11.0,2.0,31.0
androidogate.net,71.0,53.0,52.0,59.0,4.0,31.0
hapiwaku.com,62.0,93.0,52.0,14.0,4.0,31.0
hapiwaku.com,62.0,93.0,52.0,14.0,4.0,31.0
autodoa-pengin.com,215.0,67.0,54.0,262.0,4.0,31.0
shosuga.info,390.0,112.0,62.0,118.0,5.0,31.0
kamioka-games.com,259.0,79.0,62.0,283.0,5.0,31.0
freeen.info,26.0,42.0,62.0,3.0,6.0,31.0
maji-topi.com,223.0,78.0,88.0,301.0,6.0,31.0
yamaguchi-coffee.com,161.0,156.0,112.0,67.0,3.0,31.0
yu-nix.com,55.0,39.0,1.0,30.0,4.0,31.0
mamemon-blog.com,43.0,51.0,33.0,42.0,4.0,31.0
mamemon-blog.com,43.0,51.0,33.0,42.0,4.0,31.0
oh-naruhodo.com,171.0,69.0,35.0,89.0,4.0,31.0
freebie-depot.com,63.0,153.0,41.0,19.0,3.0,31.0
weekly-jitsuwa.jp,120.0,62.0,41.0,73.0,4.0,31.0
freebie-depot.com,54.0,153.0,43.0,19.0,3.0,31.0
freebie-depot.com,63.0,148.0,43.0,19.0,3.0,31.0
samsul.com,77.0,139.0,43.0,84.0,5.0,31.0
lipine.jp,146.0,60.0,47.0,43.0,6.0,31.0
ebitsu.net,367.0,252.0,55.0,12.0,4.0,31.0
kagirohi.art,78.0,96.0,59.0,13.0,3.0,31.0
mark-sweet.com,173.0,64.0,59.0,84.0,4.0,31.0
himablog0729.com,236.0,82.0,61.0,278.0,5.0,31.0
jpedia.wiki,391.0,148.0,74.0,0.0,2.0,31.0
jpedia.wiki,393.0,148.0,74.0,0.0,2.0,31.0
philesson.com,353.0,114.0,78.0,168.0,5.0,31.0
futarino-camp.com,477.0,247.0,98.0,495.0,6.0,31.0
porkworld.com.br,555.0,404.0,67.0,194.0,5.0,31.0
sunrise033.com,255.0,145.0,134.0,304.0,6.0,31.0
zatsuneta.com,48.0,72.0,0.0,1.0,4.0,32.0
datadeliver.net,86.0,29.0,6.0,14.0,4.0,32.0
datadeliver.net,87.0,29.0,6.0,14.0,4.0,32.0
ezyzip.com,100.0,68.0,7.0,5.0,5.0,32.0
kokodane.com,285.0,495.0,8.0,12.0,4.0,32.0
viva-niwa.com,45.0,34.0,9.0,18.0,5.0,32.0
hiweb-des.com,28.0,33.0,9.0,12.0,5.0,32.0
ti-j.org,68.0,44.0,10.0,102.0,3.0,32.0
korilakkuma-cafe.jp,56.0,36.0,10.0,15.0,5.0,32.0
7dogs.net,101.0,47.0,11.0,66.0,6.0,32.0
bdgovtjob.net,69.0,98.0,12.0,80.0,5.0,32.0
atelier--pink.com,110.0,56.0,13.0,83.0,5.0,32.0
emish.jp,99.0,73.0,13.0,26.0,5.0,32.0
weebly.com,102.0,98.0,14.0,3.0,3.0,32.0
jomondoki.com,100.0,47.0,14.0,56.0,5.0,32.0
tigersweb.org,60.0,74.0,15.0,51.0,5.0,32.0
getpauseapp.com,44.0,56.0,15.0,8.0,5.0,32.0
e-eriinterior.com,86.0,74.0,15.0,52.0,6.0,32.0
shogidb2.com,61.0,70.0,16.0,22.0,4.0,32.0
yolo-ghf.com,64.0,94.0,16.0,36.0,5.0,32.0
taro163.xyz,23.0,46.0,16.0,50.0,5.0,32.0
tsundora.com,64.0,55.0,17.0,15.0,3.0,32.0
putipura.jp,75.0,85.0,17.0,55.0,3.0,32.0
sei-seichan.com,35.0,53.0,17.0,2.0,5.0,32.0
empleosurgentes.com,113.0,82.0,18.0,34.0,4.0,32.0
empleosurgentes.com,119.0,85.0,18.0,36.0,4.0,32.0
empleosurgentes.com,121.0,85.0,18.0,36.0,4.0,32.0
okan-mikata.com,102.0,52.0,18.0,125.0,5.0,32.0
nks-room.com,46.0,78.0,18.0,61.0,5.0,32.0
book-jockey.com,73.0,81.0,19.0,75.0,4.0,32.0
iscle.com,43.0,38.0,20.0,1.0,3.0,32.0
gasfullnews.com,278.0,111.0,21.0,59.0,6.0,32.0
